implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK,86,200,9.853e-06,84.707,84.707,4.387649277291258e-07,4.291455608336093e-06,1.2058582570817737e-06,8.162018364525162e-08,1.2874784407270252e-06,8
MBK2,86,200,1.6342e-05,84.5859,84.5859,4.398067774018493e-07,4.2915680654470295e-06,1.2087066968282065e-06,8.182886835735798e-08,1.2905355651855645e-06,8
BK,86,234,1.4428e-05,84.7148,84.7148,4.391427342056784e-07,4.291438146168162e-06,1.2068940533532038e-06,8.169299397062939e-08,1.2885870473238331e-06,8
MBK,86,234,1.0868e-05,84.5938,84.5938,4.396650918322884e-07,4.291583302108067e-06,1.2083182732264202e-06,8.18015405974393e-08,1.2901198138238595e-06,8
MBK2,86,234,1.288e-05,84.5898,84.5898,4.394603293315959e-07,4.291352287325981e-06,1.2077694137891137e-06,8.174956052262894e-08,1.2895189743117423e-06,8
BK,86,254,1.5591e-05,84.707,84.707,4.405539536301263e-07,4.291420976921236e-06,1.2107839186986288e-06,8.194410359673537e-08,1.292728022295364e-06,8
MBK,86,254,1.2003e-05,84.707,84.707,4.39864839567112e-07,4.291106372616993e-06,1.208867132663727e-06,8.183880572460111e-08,1.290705938388328e-06,8
MBK2,86,254,1.5295e-05,84.8047,84.8047,4.397741527022285e-07,4.291409458720375e-06,1.2086335155698989e-06,8.180631817784465e-08,1.2904398337477437e-06,8
BK,86,178,1.3079e-05,84.4688,84.4688,4.397147461562846e-07,4.29074989626688e-06,1.2084590064154732e-06,8.180650928106086e-08,1.290265515696534e-06,8
MBK,86,178,1.6772e-05,84.5,84.5,4.394957786470624e-07,4.291548579895301e-06,1.2078594830301074e-06,8.176351105741257e-08,1.28962299408752e-06,8
MBK2,86,178,1.3659e-05,84.707,84.707,4.401463815541845e-07,4.291517259768658e-06,1.2096552385224235e-06,8.187683526462783e-08,1.2915320737870516e-06,8
BK,86,176,1.153e-05,84.7148,84.7148,4.398133914548932e-07,4.2915427477453065e-06,1.208732028802236e-06,8.18229441576553e-08,1.290554972959891e-06,8
MBK,86,176,8.134e-06,84.582,84.582,4.393870322096212e-07,4.291056130075773e-06,1.2075667579968772e-06,8.173713881357497e-08,1.2893038968104522e-06,8
MBK2,86,176,1.3377e-05,84.4648,84.4648,4.395592881832625e-07,4.291489346409401e-06,1.208033992184533e-06,8.177535945681787e-08,1.289809351641351e-06,8
BK,86,232,1.5817e-05,84.4609,84.4609,4.3994314025330723e-07,4.291490936641257e-06,1.2090923057662115e-06,8.184339220179029e-08,1.290935697968002e-06,8
MBK,86,232,2.012e-05,84.707,84.707,4.3985731637677844e-07,4.289855605051359e-06,1.2089346845944723e-06,8.174917831619648e-08,1.2906838629106687e-06,8
MBK2,86,232,1.4564e-05,84.582,84.582,4.39423831506593e-07,4.291415512208785e-06,1.207659641901652e-06,8.175223596765591e-08,1.289411877869308e-06,8
BK,86,188,1.1327e-05,84.582,84.582,4.401741040596818e-07,4.290979589765976e-06,1.2097312344445124e-06,8.188218615468185e-08,1.291613420599194e-06,8
MBK,86,188,5.864e-06,84.7031,84.7031,4.394793946901574e-07,4.291558444464765e-06,1.2078031897544865e-06,8.17717284957098e-08,1.289574918250196e-06,8
MBK2,86,188,1.1737e-05,84.6797,84.6797,4.390652978501794e-07,4.291591321226624e-06,1.2066660655869378e-06,8.169375838349427e-08,1.288359823970432e-06,8
BK,86,222,1.8432e-05,84.5938,84.5938,4.402743896101165e-07,4.291418609887429e-06,1.2100127008226185e-06,8.18949900701682e-08,1.2919076908927867e-06,8
MBK,86,222,2.3468e-05,84.5898,84.5898,4.3994091386001604e-07,4.291479199604448e-06,1.2090838617748685e-06,8.184530323395242e-08,1.2909291650088208e-06,8
MBK2,86,222,2.7988e-05,84.707,84.707,4.398969915764539e-07,4.291390087934705e-06,1.208974089887407e-06,8.182619291233097e-08,1.290800282799738e-06,8
BK,86,172,1.1958e-05,84.4648,84.4648,4.402029233990729e-07,4.289167073026329e-06,1.209860708978441e-06,8.18372768988714e-08,1.2916979858773123e-06,8
MBK,86,172,6.429e-06,84.6914,84.6914,4.3991533493906726e-07,4.291439277781245e-06,1.2090191245079042e-06,8.183498366027684e-08,1.290854108168181e-06,8
MBK2,86,172,1.1589e-05,84.3516,84.3516,4.394695838216453e-07,4.291272814113415e-06,1.2077891164355808e-06,8.17570135480613e-08,1.289546129983642e-06,8
BK,86,278,1.7049e-05,84.7188,84.7188,4.403978573493401e-07,4.289292792605896e-06,1.2103983097606235e-06,8.187167547779006e-08,1.2922699852384137e-06,8
MBK,86,278,2.4266e-05,84.5859,84.5859,4.393560999281255e-07,4.290863944435889e-06,1.2074626154369778e-06,8.175051603870998e-08,1.2892131314756875e-06,8
MBK2,86,278,1.8838e-05,84.3867,84.3867,4.394941086322337e-07,4.290892939757152e-06,1.207845409711202e-06,8.177268401179086e-08,1.289618093722993e-06,8
BK,86,200,1.1784e-05,84.457,84.457,4.395836120125384e-07,4.291477090051061e-06,1.2081015441152784e-06,8.177918152114217e-08,1.2898807256364203e-06,8
MBK,86,200,9.341e-06,84.7109,84.7109,4.3985538969657403e-07,4.2915132647872e-06,1.2088474300172594e-06,8.183077938952011e-08,1.2906782094067796e-06,8
MBK2,86,200,1.3943e-05,84.5859,84.5859,4.402304310832863e-07,4.291538660737682e-06,1.2098775969611275e-06,8.190110537308708e-08,1.2917787023342143e-06,8
BK,86,338,2.1114e-05,84.5898,84.5898,4.391049515259994e-07,4.291588868732231e-06,1.2067814668019614e-06,8.169471389957532e-08,1.2884761807015366e-06,8
MBK,86,338,2.0517e-05,84.5938,84.5938,4.401101386356752e-07,4.2915130501862575e-06,1.2095567252900866e-06,8.186900003276305e-08,1.2914257253228496e-06,8
MBK2,86,338,2.3743e-05,84.5859,84.5859,4.402753208265243e-07,4.290151541203223e-06,1.2100718087620206e-06,8.183861462138493e-08,1.2919104233834055e-06,8
BK,86,230,1.8721e-05,84.582,84.582,4.3989510849922354e-07,4.291291869480449e-06,1.208962831232283e-06,8.18319260088174e-08,1.2907947572411004e-06,8
MBK,86,230,1.8873e-05,84.4648,84.4648,4.395810776670133e-07,4.291612173679313e-06,1.2080902854601542e-06,8.178300358546648e-08,1.2898732890456209e-06,8
MBK2,86,230,1.937e-05,84.5781,84.5781,4.395329510230974e-07,4.291531896893398e-06,1.2079551815986637e-06,8.17768882825476e-08,1.289732069881211e-06,8
BK,86,182,1.1686e-05,84.5859,84.5859,4.392681604711691e-07,4.291513988551299e-06,1.207237442334493e-06,8.171764628552107e-08,1.288955088620014e-06,8
MBK,86,182,8.014e-06,84.7188,84.7188,4.397988336875364e-07,4.289564514573261e-06,1.2087686194313898e-06,8.174363632292625e-08,1.290512255754316e-06,8
MBK2,86,182,1.1768e-05,84.7109,84.7109,4.392956224693486e-07,4.29112260006353e-06,1.207313438256582e-06,8.172223276271025e-08,1.289035671019292e-06,8
BK,86,242,1.328e-05,84.7578,84.7578,4.396689584774054e-07,4.291591082232839e-06,1.2083351612091065e-06,8.179599860416907e-08,1.2901311598132755e-06,8
MBK,86,242,1.0076e-05,84.5391,84.5391,4.392491770419097e-07,4.2915584394497705e-06,1.2071698904037477e-06,8.172949468492637e-08,1.288899385088674e-06,8
MBK2,86,242,1.3245e-05,84.4648,84.4648,4.39478269852143e-07,4.291627393772288e-06,1.2078060044182673e-06,8.176561319279095e-08,1.2895716176110582e-06,8
BK,86,268,1.3411e-05,84.4453,84.4453,4.3934299087404833e-07,4.291585303586031e-06,1.2074344687991673e-06,8.17401964650344e-08,1.2891746652642016e-06,8
MBK,86,268,1.7058e-05,84.5898,84.5898,4.3862313518864354e-07,4.291109445649149e-06,1.205455760161082e-06,8.16066153169004e-08,1.2870623754779823e-06,8
MBK2,86,268,1.4286e-05,84.5781,84.5781,4.394932443015373e-07,4.2915238327476205e-06,1.207848224374983e-06,8.176733312173688e-08,1.28961555749672e-06,8
BK,86,368,2.5796e-05,84.7188,84.7188,4.396436223818608e-07,4.291343777619672e-06,1.2082732386059232e-06,8.17835768951151e-08,1.2900568155010385e-06,8
MBK,86,368,2.8428e-05,84.5859,84.5859,4.390931096446848e-07,4.291483132133612e-06,1.2067589494917129e-06,8.16824832937376e-08,1.2884414327854504e-06,8
MBK2,86,368,4.1208e-05,84.4219,84.4219,4.404895107944581e-07,4.289747165781431e-06,1.210685405466292e-06,8.185352067224966e-08,1.2925389261385414e-06,8
BK,86,284,1.6641e-05,84.4375,84.4375,4.397387702724737e-07,4.289786703854433e-06,1.2086053689320883e-06,8.173064130422366e-08,1.290336010236312e-06,8
MBK,86,284,1.7513e-05,84.582,84.582,4.397996367333454e-07,4.291508371873165e-06,1.2086926235093012e-06,8.182198864157425e-08,1.2905146121508754e-06,8
MBK2,86,284,2.1111e-05,84.582,84.582,4.39829946630108e-07,4.291594463464645e-06,1.2087714340951708e-06,8.183211711203362e-08,1.2906035512072044e-06,8
BK,86,216,1.3767e-05,84.7109,84.7109,4.397172451379828e-07,4.291443211044252e-06,1.2084758943981594e-06,8.179695412025012e-08,1.2902728485184095e-06,8
MBK,86,216,1.3268e-05,84.6797,84.6797,4.3975516367214483e-07,4.291284062777256e-06,1.2085772222942778e-06,8.180689148749328e-08,1.290384113781771e-06,8
MBK2,86,216,2.3637e-05,84.4688,84.4688,4.3960154693226123e-07,4.291442418856633e-06,1.2081493933995565e-06,8.178395910154753e-08,1.289933352501104e-06,8
BK,86,406,1.9966e-05,84.5938,84.5938,4.396884685221248e-07,4.291501878566128e-06,1.2083914544847278e-06,8.179695412025012e-08,1.290188408604978e-06,8
MBK,86,406,2.5209e-05,84.5898,84.5898,4.399219425118459e-07,4.291613531819516e-06,1.2090247538354664e-06,8.18487430918443e-08,1.2908734969273107e-06,8
MBK2,86,406,3.2304e-05,84.6367,84.6367,4.398064461668778e-07,4.291534881150563e-06,1.2087179554833307e-06,8.181663775152023e-08,1.2905345932348509e-06,8
BK,86,186,1.0685e-05,84.582,84.582,4.396019972192434e-07,4.291496756270654e-06,1.2081606520546808e-06,8.177402173430437e-08,1.2899346737889852e-06,8
MBK,86,186,7.017e-06,84.707,84.707,4.389539463395597e-07,4.291463005920061e-06,1.2063733405537076e-06,8.165974201100806e-08,1.2880330825647155e-06,8
MBK2,86,186,1.9272e-05,84.5898,84.5898,4.3970873592661924e-07,4.291120529032832e-06,1.2084308597776626e-06,8.181701995795265e-08,1.2902478797356152e-06,8
BK,86,310,1.6023e-05,84.5859,84.5859,4.397091210867719e-07,4.291333967965739e-06,1.2084421184327869e-06,8.180689148749328e-08,1.29024900992028e-06,8
MBK,86,310,1.2524e-05,84.418,84.418,4.406018969746431e-07,4.291240195352441e-06,1.210927466551463e-06,8.194123704849215e-08,1.2928687035999551e-06,8
MBK2,86,310,1.8203e-05,84.5508,84.5508,4.400222595841653e-07,4.28908067056373e-06,1.209373772144318e-06,8.17940875720069e-08,1.2911678597163248e-06,8
BK,86,172,1.1566e-05,84.3672,84.3672,4.389654393039896e-07,4.291455331434033e-06,1.2064099311828614e-06,8.165687546276484e-08,1.2880668066456262e-06,8
MBK,86,172,5.92e-06,84.4609,84.4609,4.398496408536675e-07,4.291347369130015e-06,1.2088502446810404e-06,8.181109575825e-08,1.2906613404392905e-06,8
MBK2,86,172,2.0096e-05,0.0,0.0,9.67391284269042e-09,4.090255174571351e-06,2.679278453191121e-08,1.5936097200134707e-09,2.8386394251924685e-08,8
BK,86,268,1.7089e-05,84.7148,84.7148,4.39876166914056e-07,4.291446450127333e-06,1.2089093526204428e-06,8.182982387343903e-08,1.2907391764938818e-06,8
MBK,86,268,1.3922e-05,84.582,84.582,4.398991761256533e-07,4.291481269440085e-06,1.208968460559845e-06,8.183823241495248e-08,1.2908066929747976e-06,8
MBK2,86,268,1.8895e-05,84.4609,84.4609,4.391402770680721e-07,4.2912341676379366e-06,1.2068912386894228e-06,8.168859859665646e-08,1.2885798372860793e-06,8
BK,86,206,1.4281e-05,84.707,84.707,4.390972954436841e-07,4.290944117231333e-06,1.206756134827932e-06,8.169758044781853e-08,1.2884537152757505e-06,8
MBK,86,206,9.885e-06,84.7148,84.7148,4.395314587068438e-07,4.291657192761796e-06,1.2079439229435392e-06,8.178376799833132e-08,1.2897276909418703e-06,8
MBK2,86,206,2.3229e-05,84.4648,84.4648,4.396686802881742e-07,4.291518456461024e-06,1.2083379758728875e-06,8.179236764306097e-08,1.2901303435159487e-06,8
BK,86,248,1.8328e-05,84.5859,84.5859,4.408138791106401e-07,4.289917878204024e-06,1.211560765902201e-06,8.192996195873548e-08,1.293490727860937e-06,8
MBK,86,248,1.6814e-05,84.4648,84.4648,4.401758150391613e-07,4.291355330683565e-06,1.2097284197807311e-06,8.189002138654663e-08,1.291618441167278e-06,8
MBK2,86,248,2.7346e-05,84.4414,84.4414,4.3997509600272e-07,4.290595244058006e-06,1.2091683016883003e-06,8.186116480089823e-08,1.2910294664891983e-06,8
BK,86,312,1.8743e-05,84.5859,84.5859,4.395797100035944e-07,4.29158883183063e-06,1.2080902854601542e-06,8.177899041792596e-08,1.28986927587808e-06,8
MBK,86,312,1.6899e-05,84.4609,84.4609,4.397895355945129e-07,4.2914697097987305e-06,1.2086729208628337e-06,8.181205127433109e-08,1.2904849721371648e-06,8
MBK2,86,312,1.8982e-05,84.7109,84.7109,4.3970060067376003e-07,4.291540399518671e-06,1.2084196011225383e-06,8.18044071456825e-08,1.2902240082682208e-06,8
BK,86,328,1.6156e-05,84.5781,84.5781,4.3999559503097057e-07,4.29151355890133e-06,1.209233038955265e-06,8.185657832370909e-08,1.2910896172789738e-06,8
MBK,86,328,1.7293e-05,84.4648,84.4648,4.400801246100574e-07,4.291360056384422e-06,1.209472285376655e-06,8.186536907165495e-08,1.29133765444831e-06,8
MBK2,86,328,5.2049e-05,84.7109,84.7109,4.406588390232745e-07,4.29162536896499e-06,1.2110484970940486e-06,8.198729292359986e-08,1.2930357900176483e-06,8
BK,86,298,2.0668e-05,84.5859,84.5859,4.396446346481297e-07,4.291353658310152e-06,1.2082676092783611e-06,8.179217653984476e-08,1.290059785818206e-06,8
MBK,86,298,1.7142e-05,84.7188,84.7188,4.394754637976518e-07,4.29125030720351e-06,1.2078172630733915e-06,8.174612066473705e-08,1.2895633837381286e-06,8
MBK2,86,298,2.1639e-05,84.5859,84.5859,4.400819676020778e-07,4.290111322709993e-06,1.209531393316057e-06,8.181166906789867e-08,1.2913430623839558e-06,8
BK,86,172,1.3799e-05,84.7148,84.7148,4.399217768943602e-07,4.291522082527334e-06,1.2090303831630284e-06,8.184262778892541e-08,1.2908730109519538e-06,8
MBK,86,172,1.1489e-05,84.7109,84.7109,4.398922010746351e-07,4.291463131548744e-06,1.2089487579133776e-06,8.183746800208764e-08,1.2907862259154653e-06,8
MBK2,86,172,1.3171e-05,84.6797,84.6797,4.394391315901345e-07,4.291544948065407e-06,1.207701861858368e-06,8.175491141268292e-08,1.2894567732710509e-06,8
BK,86,210,1.2686e-05,84.3711,84.3711,4.393080272093909e-07,4.291423670613083e-06,1.2073500288857354e-06,8.1722041659494e-08,1.2890720705452294e-06,8
MBK,86,210,1.0881e-05,84.4688,84.4688,4.3954174962534057e-07,4.290798750213692e-06,1.2079748842451308e-06,8.178300358546648e-08,1.2897578878305973e-06,8
MBK2,86,210,2.1997e-05,84.457,84.457,4.393916208506866e-07,4.290891133898449e-06,1.2075723873244392e-06,8.174497404543975e-08,1.289317361369879e-06,8
BK,86,262,1.3492e-05,84.5938,84.5938,4.39489502309255e-07,4.2915872052134495e-06,1.207842595047421e-06,8.176198223168286e-08,1.289604577279104e-06,8
MBK,86,262,1.2468e-05,84.5547,84.5547,4.400311038724423e-07,4.29077230818156e-06,1.2093343668513828e-06,8.18594448719523e-08,1.2911938117233351e-06,8
MBK2,86,262,1.6378e-05,84.5898,84.5898,4.397137636530185e-07,4.291349321136679e-06,1.2084702650705974e-06,8.179236764306097e-08,1.2902626327136584e-06,8
BK,86,196,1.4896e-05,84.7109,84.7109,4.389429743897656e-07,4.291605822161517e-06,1.2063367499245538e-06,8.166413738498099e-08,1.2880008873095348e-06,8
MBK,86,196,1.1058e-05,84.707,84.707,4.3992977629273626e-07,4.291011291289208e-06,1.209052900473277e-06,8.18435833050065e-08,1.2908964837782834e-06,8
MBK2,86,196,1.485e-05,84.582,84.582,4.399486760338121e-07,4.291544936237317e-06,1.2090923057662115e-06,8.185963597516851e-08,1.2909519417413805e-06,8
BK,86,272,1.3932e-05,84.3398,84.3398,4.398009392699347e-07,4.291411260195194e-06,1.2086926235093012e-06,8.182581070589855e-08,1.2905184342151997e-06,8
MBK,86,272,1.0709e-05,84.4648,84.4648,4.391660988144256e-07,4.291416508060379e-06,1.206958790620168e-06,8.16968160349537e-08,1.288655606655122e-06,8
MBK2,86,272,1.5488e-05,84.2109,84.2109,4.399774349677567e-07,4.2908076027246e-06,1.2091795603434246e-06,8.18567694269253e-08,1.29103632977035e-06,8
BK,86,200,1.3748e-05,84.582,84.582,4.3950429906007413e-07,4.291102305837811e-06,1.207882000340356e-06,8.176599539922337e-08,1.2896479957395792e-06,8
MBK,86,200,8.799e-06,84.5859,84.5859,4.3982561849636054e-07,4.291622118686801e-06,1.2087658047676088e-06,8.182504629303368e-08,1.2905908510606424e-06,8
MBK2,86,200,1.396e-05,84.5938,84.5938,4.394537980872949e-07,4.29092886905315e-06,1.207741267151303e-06,8.1758542373791e-08,1.289499809525094e-06,8
BK,86,210,1.3079e-05,84.7148,84.7148,4.3986673472543146e-07,4.291484196372733e-06,1.2088868353101942e-06,8.182466408660126e-08,1.2907114993967954e-06,8
MBK,86,210,9.468e-06,84.6641,84.6641,4.400504595013242e-07,4.290751565091611e-06,1.209373772144318e-06,8.187683526462783e-08,1.2912506074089455e-06,8
MBK2,86,210,1.7486e-05,84.5938,84.5938,4.399704719978278e-07,4.290520224369867e-06,1.2091683016883003e-06,8.1847596472547e-08,1.2910158981608474e-06,8
BK,86,242,1.4039e-05,84.3398,84.3398,4.395249934688132e-07,4.2913543028881765e-06,1.2079467376073202e-06,8.176198223168286e-08,1.2897087198390032e-06,8
MBK,86,242,1.2814e-05,84.7188,84.7188,4.390452555891761e-07,4.291455425229905e-06,1.2066322896215652e-06,8.166872386217014e-08,1.2883010134837354e-06,8
MBK2,86,242,1.7403e-05,84.5859,84.5859,4.396526284456818e-07,4.291361777622151e-06,1.208301385243734e-06,8.178185696616918e-08,1.2900832422099032e-06,8
BK,86,224,1.608e-05,84.4609,84.4609,4.399275731821827e-07,4.291658479416864e-06,1.2090303831630284e-06,8.185963597516851e-08,1.290890019138197e-06,8
MBK,86,224,1.1036e-05,84.5898,84.5898,4.3980365131403483e-07,4.291547545635941e-06,1.2087066968282065e-06,8.181969540297966e-08,1.2905263922311862e-06,8
MBK2,86,224,2.3264e-05,84.5898,84.5898,4.398561535366142e-07,4.291420891745642e-06,1.2088502446810404e-06,8.183020607987149e-08,1.290680450760912e-06,8
BK,86,214,1.5645e-05,84.6641,84.6641,4.389841967103169e-07,4.291408648852629e-06,1.206440892484453e-06,8.168095446800789e-08,1.2881218469524609e-06,8
MBK,86,214,1.1447e-05,84.3359,84.3359,4.396762293995682e-07,4.29163209102879e-06,1.2083492345280118e-06,8.180326052638522e-08,1.290152495054397e-06,8
MBK2,86,214,1.7211e-05,84.7148,84.7148,4.401653602620609e-07,4.289199634801262e-06,1.2097650104098851e-06,8.18227530544391e-08,1.2915877634643242e-06,8
BK,86,242,1.3947e-05,84.4609,84.4609,4.39436709816355e-07,4.291601237163547e-06,1.2076934178670249e-06,8.175624913519642e-08,1.2894496670022213e-06,8
MBK,86,242,1.1468e-05,84.582,84.582,4.400808466060055e-07,4.291357119840967e-06,1.2094610267215305e-06,8.187874629679e-08,1.2913397730183205e-06,8
MBK2,86,242,1.6786e-05,84.4609,84.4609,4.3993655596326594e-07,4.291486593196217e-06,1.2090726031197442e-06,8.18437744082227e-08,1.2909163775279669e-06,8
BK,86,196,1.4052e-05,84.5742,84.5742,4.395958688170084e-07,4.291506848686115e-06,1.2081409494082137e-06,8.177574166325033e-08,1.2899166910714638e-06,8
MBK,86,196,1.8258e-05,84.6992,84.6992,4.402046744637625e-07,4.2913274706963735e-06,1.2098100450303822e-06,8.189307903800606e-08,1.2917031240683883e-06,8
MBK2,86,196,1.3862e-05,84.7109,84.7109,4.396270076806408e-07,4.291441264634147e-06,1.208222574657864e-06,8.178548792727724e-08,1.2900080625851411e-06,8
BK,86,256,1.2118e-05,84.707,84.707,4.389153467741004e-07,4.2915457832389125e-06,1.2062663833300277e-06,8.165343560487296e-08,1.2879198189349004e-06,8
MBK,86,256,9.672e-06,84.707,84.707,4.399898181839436e-07,4.289900982991474e-06,1.209292146894667e-06,8.178051924365568e-08,1.2910726661383228e-06,8
MBK2,86,256,1.2315e-05,84.5898,84.5898,4.398534535736035e-07,4.291025237853694e-06,1.2088446153534784e-06,8.18279128412769e-08,1.2906725281947554e-06,8
BK,86,168,1.0724e-05,84.3906,84.3906,4.398774694506453e-07,4.291409248208333e-06,1.2089093526204428e-06,8.183364593776333e-08,1.290742998558206e-06,8
MBK,86,168,5.972e-06,84.7109,84.7109,4.3967235715362694e-07,4.290875329063412e-06,1.2083436052004495e-06,8.179752742989878e-08,1.2901411326303484e-06,8
MBK2,86,168,1.2286e-05,84.5859,84.5859,4.397951188199337e-07,4.29167395902657e-06,1.208675735526615e-06,8.182561960268231e-08,1.2905013551292972e-06,8
BK,86,168,1.0103e-05,84.7109,84.7109,4.39064836361549e-07,4.2912767991336e-06,1.206677324242062e-06,8.16811455712241e-08,1.288358469813286e-06,8
MBK,86,168,6.407e-06,84.5234,84.5234,4.394521996795608e-07,4.29128289169745e-06,1.207746896478865e-06,8.17482228001154e-08,1.2894951192789803e-06,8
MBK2,86,168,1.9387e-05,84.7148,84.7148,4.39211543177244e-07,4.291450657733233e-06,1.2070854504903158e-06,8.17035046475212e-08,1.288788955137837e-06,8
BK,86,178,1.1422e-05,84.5898,84.5898,4.39035574094882e-07,4.291590821748845e-06,1.2065872550010682e-06,8.168534984198082e-08,1.2882726048430489e-06,8
MBK,86,178,1.6882e-05,84.5859,84.5859,4.393205324400896e-07,4.29155582428842e-06,1.2073809901873272e-06,8.172777475598048e-08,1.2891087649433077e-06,8
MBK2,86,178,1.339e-05,84.332,84.332,4.399032204693453e-07,4.29145085354512e-06,1.2089881632063126e-06,8.18303971830877e-08,1.2908185603894003e-06,8
BK,86,250,1.586e-05,84.582,84.582,4.393369099167294e-07,4.291515909059184e-06,1.207417580816481e-06,8.173924094895332e-08,1.2891568217654345e-06,8
