implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
EIBFS old,62,120,3.0377e-05,89.5273,89.5273,2.902508479778837e-06,2.75919969329472e-05,3.0230151961893603e-06,5.493884983329168e-06,8.516900179518528e-06,32
EIBFS new,62,120,2.371e-05,89.5078,89.5078,2.933435778619646e-06,2.778498984914264e-05,3.092984974382984e-06,5.5146659191763095e-06,8.607650893559294e-06,32
EIBFS new2,62,120,1.2919e-05,89.5352,89.5352,2.935562678210433e-06,2.861198081606097e-05,3.349145734869198e-06,5.512180699084013e-06,8.861326433953211e-06,32
EIBFS old,62,120,3.3047e-05,89.5234,89.5234,2.9470680100949057e-06,2.8418981330143588e-05,3.2898740207855035e-06,5.513766744067538e-06,8.803640764853043e-06,32
EIBFS new,62,120,2.4667e-05,89.7383,89.7383,2.9080326826797792e-06,2.761003135844436e-05,3.0302207574967044e-06,5.50288922296005e-06,8.533109980456755e-06,32
EIBFS new2,62,120,1.308e-05,89.6992,89.6992,2.950497611977964e-06,2.8408746747029422e-05,3.280413457661807e-06,5.506760671345034e-06,8.787174129006841e-06,32
EIBFS old,62,120,3.0539e-05,89.5039,89.5039,2.9267694336048087e-06,2.7789938611124304e-05,3.087848025842832e-06,5.500241651806448e-06,8.58808967764928e-06,32
EIBFS new,62,120,2.5832e-05,89.4805,89.4805,2.899724619953479e-06,2.847606284753728e-05,3.3127959835690945e-06,5.52297080038926e-06,8.835766783958356e-06,32
EIBFS new2,62,120,1.4106e-05,89.5703,89.5703,2.9748758803951737e-06,2.866907089572848e-05,3.368880195100954e-06,5.515502651569193e-06,8.884382846670146e-06,32
EIBFS old,62,120,3.4724e-05,89.4062,89.4062,2.922707409352253e-06,2.848098158598589e-05,3.307489312657369e-06,5.510994287482163e-06,8.818483600139532e-06,32
EIBFS new,62,120,2.4133e-05,89.5039,89.5039,2.922465800557825e-06,2.76910895229576e-05,3.0674518984169508e-06,5.508009525662772e-06,8.575461424079723e-06,32
EIBFS new,62,120,2.3378e-05,89.4375,89.4375,2.936663460142831e-06,2.857740458293456e-05,3.3370743363243804e-06,5.510544699927778e-06,8.847619036252158e-06,32
EIBFS new2,62,120,1.3038e-05,89.7148,89.7148,2.926355336900288e-06,2.847001014952331e-05,3.305098755190111e-06,5.513891629499312e-06,8.818990384689423e-06,32
EIBFS old,62,120,3.032e-05,89.5039,89.5039,2.92670635404178e-06,2.780085690573196e-05,3.089373860384881e-06,5.498530721391149e-06,8.587904581776029e-06,32
EIBFS new,62,120,2.2516e-05,89.4688,89.4688,2.9470423674965243e-06,2.7861269658090504e-05,3.126554445676e-06,5.52102258765359e-06,8.64757703332959e-06,32
EIBFS new2,62,120,1.296e-05,89.6016,89.6016,2.937465270857308e-06,2.791380312115358e-05,3.122892220527862e-06,5.49658250865548e-06,8.619474729183342e-06,32
EIBFS old,62,120,2.9597e-05,89.5156,89.5156,2.921317721171642e-06,2.779108446534897e-05,3.079269130068507e-06,5.4928234571590914e-06,8.572092587227599e-06,32
EIBFS new,62,120,2.2242e-05,89.5352,89.5352,2.945222980347555e-06,2.800300253065073e-05,3.149290019432982e-06,5.4929483425908645e-06,8.642238362023847e-06,32
EIBFS new2,62,120,1.2967e-05,89.5273,89.5273,2.9467406253955707e-06,2.7999343014301832e-05,3.1476114069617367e-06,5.4990802172909526e-06,8.64669162425269e-06,32
EIBFS old,62,120,3.0525e-05,89.5391,89.5391,2.9207642823506656e-06,2.767784342647081e-05,3.058500224584204e-06,5.5119683938499975e-06,8.570468618434202e-06,32
EIBFS new,62,120,6.1502e-05,89.4883,89.4883,2.939012489779256e-06,2.784944636410916e-05,3.1162799930262164e-06,5.50773477771287e-06,8.624014770739086e-06,32
EIBFS old,62,120,3.0262e-05,89.5117,89.5117,2.9432458385980985e-06,2.7907845011609424e-05,3.128165002544425e-06,5.508271785069496e-06,8.63643678761392e-06,32
EIBFS old,62,120,2.9554e-05,89.5508,89.5508,2.9293700295731028e-06,2.781645766409387e-05,3.0953416429307934e-06,5.500379025781399e-06,8.595720668712193e-06,32
EIBFS new,62,120,2.2298e-05,89.5469,89.5469,2.941087195257101e-06,2.787767128306939e-05,3.120332218484178e-06,5.50977041025078e-06,8.630102628734958e-06,32
EIBFS new2,62,120,1.2833e-05,89.543,89.543,2.9103567725027213e-06,2.76041035614776e-05,3.033306315541884e-06,5.506623297370084e-06,8.539929612911969e-06,32
EIBFS old,62,120,2.9464e-05,89.6562,89.6562,2.932808586285758e-06,2.7880290347912224e-05,3.111600822613969e-06,5.494209685451779e-06,8.605810508065748e-06,32
EIBFS new,62,120,2.381e-05,89.6602,89.6602,2.9223183453831383e-06,2.7707594101163224e-05,3.0665196754375845e-06,5.508509067389866e-06,8.57502874282745e-06,32
EIBFS new2,62,120,1.457e-05,89.5469,89.5469,2.912339191014954e-06,2.763496738442469e-05,3.0452927140128816e-06,5.500453957040464e-06,8.545746671053346e-06,32
EIBFS old,62,120,2.9647e-05,89.5977,89.5977,2.920831512013199e-06,2.771392022604612e-05,3.0702494006329406e-06,5.500416491410932e-06,8.570665892043872e-06,32
EIBFS new,62,120,2.2375e-05,89.668,89.668,2.9249029968667434e-06,2.779348326529957e-05,3.086542469221687e-06,5.496070478385207e-06,8.582612947606893e-06,32
EIBFS new2,62,120,1.3346e-05,89.6484,89.6484,2.9305089266779145e-06,2.7763599657571823e-05,3.09015386100453e-06,5.508908700771543e-06,8.599062561776072e-06,32
EIBFS old,62,120,2.8766e-05,89.6406,89.6406,2.9431951268962247e-06,2.7867170886224143e-05,3.123570276611365e-06,5.51271770644064e-06,8.636287983052005e-06,32
EIBFS new,62,120,2.3157e-05,89.6992,89.6992,2.9299119592227065e-06,2.8216063437322587e-05,3.220632854281092e-06,5.508284273612674e-06,8.728917127893766e-06,32
EIBFS new2,62,120,1.4343e-05,89.5742,89.5742,2.9322972512428208e-06,2.785541594208469e-05,3.10661609639884e-06,5.497693988998264e-06,8.604310085397105e-06,32
EIBFS new,62,120,2.2752e-05,89.4688,89.4688,2.928780503732451e-06,2.778827450759852e-05,3.0919508068882884e-06,5.50204000202399e-06,8.593990808912279e-06,32
EIBFS new2,62,120,1.357e-05,89.6602,89.6602,2.920222383166576e-06,2.770281369049312e-05,3.06526495220949e-06,5.503613558464338e-06,8.568878510673828e-06,32
EIBFS new,62,120,2.2102e-05,89.582,89.582,2.9218526280582005e-06,2.76854671918488e-05,3.0613316157196424e-06,5.512330561602142e-06,8.573662177321785e-06,32
EIBFS new2,62,120,1.418e-05,89.543,89.543,2.8982935266107818e-06,2.7529030014442863e-05,3.003416291613714e-06,5.501115849828864e-06,8.504532141442578e-06,32
EIBFS old,62,120,3.0116e-05,89.5781,89.5781,2.924895600232777e-06,2.7758510141709685e-05,3.0774041285819287e-06,5.505187114904686e-06,8.582591243486614e-06,32
EIBFS new,62,120,2.2625e-05,89.7188,89.7188,2.931968771009588e-06,2.780085305388464e-05,3.099020812552533e-06,5.504325405425448e-06,8.603346217977981e-06,32
EIBFS new2,62,120,1.3636e-05,89.4102,89.4102,2.9284204454000098e-06,2.7806181646551683e-05,3.096189421403217e-06,5.496744859716784e-06,8.592934281120001e-06,32
EIBFS old,62,120,3.069e-05,89.4688,89.4688,2.9347995526487136e-06,2.77968401459518e-05,3.101919703749068e-06,5.509732944621249e-06,8.611652648370317e-06,32
EIBFS new,62,120,2.2408e-05,89.4336,89.4336,2.912252003680244e-06,2.764164423263143e-05,3.0426141007511287e-06,5.502876734416872e-06,8.545490835168002e-06,32
EIBFS new2,62,120,1.3489e-05,89.5,89.5,2.950469715205708e-06,2.7896438384905154e-05,3.1384222329428058e-06,5.519211748892872e-06,8.657633981835678e-06,32
EIBFS old,62,120,2.9609e-05,89.5625,89.5625,2.9271306061457085e-06,2.833929963111168e-05,3.271037894604992e-06,5.5228084493279546e-06,8.793846343932947e-06,32
EIBFS new2,62,120,1.3753e-05,89.5469,89.5469,2.9184212209963862e-06,2.7724730585739903e-05,3.065824397102679e-06,5.4977689202573295e-06,8.563593317360007e-06,32
EIBFS old,62,120,3.1088e-05,89.5547,89.5547,2.9293314065453887e-06,2.7739035418075343e-05,3.0843383008044567e-06,5.511269035432064e-06,8.59560733623652e-06,32
EIBFS new,62,120,2.2421e-05,89.668,89.668,2.9231528584578803e-06,2.770629966293348e-05,3.0672824538197085e-06,5.510195020718812e-06,8.57747747453852e-06,32
EIBFS new2,62,120,1.4436e-05,89.5977,89.5977,2.959517812318941e-06,2.8051798950707184e-05,3.178010320181724e-06,5.506173709815698e-06,8.684184029997421e-06,32
EIBFS old,62,120,3.2824e-05,89.4648,89.4648,2.9304514731903683e-06,2.7770268922280813e-05,3.0912216396339343e-06,5.507672334996983e-06,8.598893974630916e-06,32
EIBFS new2,62,120,1.3191e-05,89.5703,89.5703,2.908000782791553e-06,2.847494251325169e-05,3.3080318130908337e-06,5.518562344647649e-06,8.826594157738482e-06,32
EIBFS old,62,120,3.0278e-05,89.8086,89.8086,2.9194357321771925e-06,2.77287159628934e-05,3.072385513461229e-06,5.494184708365424e-06,8.566570221826653e-06,32
EIBFS new2,62,120,1.3756e-05,89.5273,89.5273,2.927535521455152e-06,2.824025478153749e-05,3.2416392599758648e-06,5.514953155669389e-06,8.756592415645254e-06,32
EIBFS old,62,120,2.9596e-05,89.418,89.418,2.938746117724641e-06,2.789652209148627e-05,3.120993330121835e-06,5.502239818714827e-06,8.623233148836661e-06,32
EIBFS new,62,120,2.417e-05,89.4414,89.4414,2.9315495457245675e-06,2.783942270304399e-05,3.102174148408854e-06,5.499941926770191e-06,8.602116075179045e-06,32
EIBFS new2,62,120,1.47e-05,89.5234,89.5234,2.928434209958187e-06,2.784754227905363e-05,3.099376923956787e-06,5.493597746836088e-06,8.592974670792875e-06,32
EIBFS old,62,120,2.9963e-05,89.4102,89.4102,2.936631203831127e-06,2.7825184519878e-05,3.104496928030276e-06,5.512530378292979e-06,8.617027306323254e-06,32
EIBFS new,62,120,2.3478e-05,89.4023,89.4023,2.9318393230973297e-06,2.778938550314214e-05,3.096393032669953e-06,5.506573343197374e-06,8.602966375867327e-06,32
EIBFS new2,62,120,1.3646e-05,89.5977,89.5977,2.9536212278712628e-06,2.802776746487667e-05,3.1686005904363324e-06,5.498280950527602e-06,8.666881540963934e-06,32
EIBFS old,62,120,3.0251e-05,89.4766,89.4766,2.9392918147550423e-06,2.7864998487428114e-05,3.115788325961977e-06,5.509046074746494e-06,8.62483440070847e-06,32
EIBFS new,62,120,2.2706e-05,89.4922,89.4922,2.952152888966888e-06,2.800363364537079e-05,3.1564616918339965e-06,5.506111267099812e-06,8.662572958933808e-06,32
EIBFS new2,62,120,1.3486e-05,89.5742,89.5742,2.9558178740112863e-06,2.798618192789236e-05,3.1621580852800226e-06,5.511169127086646e-06,8.673327212366668e-06,32
EIBFS old,62,120,2.9901e-05,89.5391,89.5391,2.951263383615501e-06,2.800178214081774e-05,3.159496416484065e-06,5.500466445583641e-06,8.659962862067705e-06,32
EIBFS new,62,120,2.3481e-05,89.5391,89.5391,2.9226068647543664e-06,2.776285889093233e-05,3.0754713492639344e-06,5.500404002867754e-06,8.575875352131688e-06,32
EIBFS new2,62,120,1.3674e-05,89.4297,89.4297,2.9437612069089656e-06,2.792428415256683e-05,3.1324372281699934e-06,5.505511817027298e-06,8.637949045197292e-06,32
EIBFS old,62,120,3.0151e-05,89.418,89.418,2.9371167424426084e-06,2.887127486328207e-05,3.429661077056917e-06,5.5134045763153945e-06,8.943065653372311e-06,32
EIBFS new,62,120,2.2162e-05,89.6133,89.6133,2.934681057576458e-06,2.780356597987664e-05,3.102258870694031e-06,5.509046074746494e-06,8.611304945440525e-06,32
EIBFS new2,62,120,1.2808e-05,89.5859,89.5859,2.9366198525582955e-06,2.835437462847684e-05,3.269986504874506e-06,5.513779232610716e-06,8.783765737485222e-06,32
EIBFS old,62,120,3.0533e-05,89.6836,89.6836,2.938503559165811e-06,2.7845441658266097e-05,3.1105155439659863e-06,5.51200585947953e-06,8.622521403445516e-06,32
EIBFS new,62,120,2.3003e-05,89.7344,89.7344,2.9099178235425736e-06,2.760587074284505e-05,3.0329674263719023e-06,5.505674168088604e-06,8.538641594460506e-06,32
EIBFS new2,62,120,1.3675e-05,89.6992,89.6992,2.953667882600181e-06,2.805067590775834e-05,3.167176422628126e-06,5.499842018424772e-06,8.667018441052898e-06,32
EIBFS old,62,120,3.1376e-05,89.5352,89.5352,2.927301580204907e-06,2.8681635338393222e-05,3.376323256611829e-06,5.511993370936353e-06,8.888316627548182e-06,32
EIBFS new,62,120,2.3885e-05,89.5781,89.5781,2.936614552430135e-06,2.7879190322602088e-05,3.1159749927780686e-06,5.501003452940268e-06,8.616978445718338e-06,32
EIBFS new2,62,120,1.3471e-05,89.4727,89.4727,2.9286886314764475e-06,2.784308092333331e-05,3.0996988686460107e-06,5.494022357304118e-06,8.593721225950128e-06,32
EIBFS old,62,120,3.0009e-05,89.5938,89.5938,2.971393213266644e-06,2.818990567867692e-05,3.2187511861099874e-06,5.50027911743598e-06,8.719030303545967e-06,32
EIBFS new2,62,120,1.4043e-05,89.4375,89.4375,2.961108370215864e-06,2.8151423420093203e-05,3.1950661671621347e-06,5.493785074983748e-06,8.688851242145883e-06,32
EIBFS old,62,120,3.0645e-05,89.7148,89.7148,2.9364229484035407e-06,2.781592205146329e-05,3.1066333186381e-06,5.509782898793959e-06,8.616416217432058e-06,32
EIBFS new,62,120,2.344e-05,89.4648,89.4648,2.933519808746921e-06,2.789666205180361e-05,3.119145273091945e-06,5.4887521920832685e-06,8.607897465175214e-06,32
EIBFS new2,62,120,1.3972e-05,89.4258,89.4258,2.928842412301436e-06,2.825916836522454e-05,3.237095645227533e-06,5.508121922551368e-06,8.745217567778902e-06,32
EIBFS old,62,120,3.0243e-05,89.5039,89.5039,2.919813236403039e-06,2.7681088965157782e-05,3.062840505826253e-06,5.50483743569572e-06,8.567677941521973e-06,32
EIBFS new,62,120,2.2877e-05,89.6367,89.6367,2.9252142246954817e-06,2.781566099398346e-05,3.091289695252366e-06,5.492236495629754e-06,8.583526190882122e-06,32
EIBFS new2,62,120,1.3494e-05,89.5273,89.5273,2.9249867105452e-06,2.775811865481349e-05,3.079319963454185e-06,5.503538627205274e-06,8.58285859065946e-06,32
EIBFS old,62,120,2.9277e-05,89.4648,89.4648,2.9483719002063336e-06,2.7979854141924697e-05,3.1475775180596355e-06,5.5039007949574175e-06,8.651478313017053e-06,32
EIBFS new,62,120,2.6039e-05,89.6992,89.6992,2.9498040772910875e-06,2.796648969393833e-05,3.151442798930184e-06,5.504237985623206e-06,8.65568078455339e-06,32
EIBFS new2,62,120,1.3274e-05,89.6797,89.6797,2.9028458512755872e-06,2.754370184912813e-05,3.0115540759082307e-06,5.506336060877004e-06,8.517890136785234e-06,32
EIBFS new2,62,120,1.378e-05,89.5469,89.5469,2.9155399968243665e-06,2.771405632901621e-05,3.060704393005771e-06,5.494434479228971e-06,8.555138872234742e-06,32
EIBFS old,62,120,3.096e-05,89.4375,89.4375,2.916668048437788e-06,2.765320887694188e-05,3.0495652174281768e-06,5.508883723685188e-06,8.558448941113365e-06,32
EIBFS new,62,120,2.5805e-05,89.4375,89.4375,2.9391195883583613e-06,2.78295874760813e-05,3.1082269310242494e-06,5.5161021016417066e-06,8.624329032665955e-06,32
EIBFS new2,62,120,1.3426e-05,89.457,89.457,2.9293004288938124e-06,2.776293652210399e-05,3.0850841347320607e-06,5.510432303039182e-06,8.595516437771242e-06,32
EIBFS new,62,120,2.4704e-05,89.3789,89.3789,2.923062282323783e-06,2.7762972223920063e-05,3.078268851501933e-06,5.498942843316001e-06,8.577211694817935e-06,32
EIBFS new2,62,120,1.3974e-05,89.6602,89.6602,2.932300272391923e-06,2.7839051222972403e-05,3.102666093241814e-06,5.501652857185491e-06,8.604318950427306e-06,32
EIBFS old,62,120,3.0093e-05,89.5586,89.5586,2.9315435552680943e-06,2.769982216483032e-05,3.07484412653998e-06,5.527254370699098e-06,8.602098497239079e-06,32
EIBFS new,62,120,2.4228e-05,89.4961,89.4961,2.94690389729534e-06,2.7945436796099992e-05,3.1392361224966484e-06,5.507934594403708e-06,8.647170716900357e-06,32
EIBFS new2,62,120,1.4018e-05,89.6992,89.6992,2.9354570133254143e-06,2.782751175354073e-05,3.103886371995726e-06,5.509695478991716e-06,8.613581850987442e-06,32
EIBFS new,62,120,2.2908e-05,89.4688,89.4688,2.928958310984582e-06,2.7772810232008352e-05,3.086203302293637e-06,5.508309250699028e-06,8.594512552992666e-06,32
EIBFS new2,62,120,1.3619e-05,89.5273,89.5273,2.927846663784597e-06,2.783539179078232e-05,3.0974780335368823e-06,5.493772586440572e-06,8.591250619977455e-06,32
EIBFS old,62,120,2.9781e-05,89.5977,89.5977,2.9453145701246004e-06,2.7925756170119407e-05,3.134285285204437e-06,5.508221830896787e-06,8.642507116101224e-06,32
EIBFS new,62,120,2.3615e-05,89.6055,89.6055,2.948505413373497e-06,2.847050917721723e-05,3.312270149814084e-06,5.524581822459141e-06,8.836851972273226e-06,32
EIBFS new2,62,120,1.4341e-05,89.6797,89.6797,2.9241274392417163e-06,2.773063929085778e-05,3.0728771805215924e-06,5.507460029762967e-06,8.58033721028456e-06,32
EIBFS new,62,120,2.2568e-05,89.5508,89.5508,2.9311305123998283e-06,2.785360591570695e-05,3.104428872430058e-06,5.4964576232237056e-06,8.600886495653763e-06,32
EIBFS new2,62,120,1.3812e-05,89.4609,89.4609,2.922234502429896e-06,2.779879717238641e-05,3.0842196895967955e-06,5.490563030843987e-06,8.574782720440782e-06,32
EIBFS old,62,120,3.0371e-05,89.5469,89.5469,2.919911021359666e-06,2.765832228957112e-05,3.053736054098137e-06,5.5142288201651016e-06,8.567964874263239e-06,32
EIBFS new,62,120,2.2343e-05,89.6172,89.6172,2.928561635606681e-06,2.8400458048120377e-05,3.2868898517321443e-06,5.517788054970652e-06,8.804677906702797e-06,32
EIBFS new2,62,120,1.4228e-05,89.6172,89.6172,2.925718398527631e-06,2.7784361826678283e-05,3.08486385677733e-06,5.500141743461029e-06,8.585005600238358e-06,32
EIBFS new,62,120,2.3378e-05,89.5859,89.5859,2.931977215898795e-06,2.779377019012649e-05,3.093663030483834e-06,5.509707967534894e-06,8.60337099801873e-06,32
EIBFS new2,62,120,1.3898e-05,89.5312,89.5312,2.919986975447502e-06,2.770991882282205e-05,3.064349395921588e-06,5.5038383522415305e-06,8.56818774816312e-06,32
EIBFS new,62,120,2.2974e-05,89.4414,89.4414,2.970095055690504e-06,2.823724436832552e-05,3.2215484105698605e-06,5.493672678095152e-06,8.715221088665012e-06,32
EIBFS old,62,120,2.9977e-05,89.5391,89.5391,2.935024185299186e-06,2.785621049790489e-05,3.109210265144977e-06,5.503101528194066e-06,8.612311793339043e-06,32
EIBFS new,62,120,2.4153e-05,89.5078,89.5078,2.9493305693616806e-06,2.837699734375049e-05,3.272529562465404e-06,5.506610808826906e-06,8.77914037129231e-06,32
EIBFS old,62,120,2.9677e-05,89.5039,89.5039,2.909464190732826e-06,2.759220585898504e-05,3.0295257569517425e-06,5.507784731885579e-06,8.537310488837321e-06,32
EIBFS new,62,120,2.3027e-05,89.6836,89.6836,2.9482681073289425e-06,2.7914699464191548e-05,3.1326238949854618e-06,5.518549856104471e-06,8.651173751089932e-06,32
EIBFS new2,62,120,1.294e-05,89.5352,89.5352,2.904141172566914e-06,2.755381086164588e-05,3.016928524651047e-06,5.504762504436656e-06,8.521691029087703e-06,32
EIBFS new,62,120,2.2661e-05,89.5039,89.5039,2.923455367765661e-06,2.7764379455758045e-05,3.079234963385136e-06,5.499130171463662e-06,8.578365134848797e-06,32
EIBFS new2,62,120,1.3228e-05,89.5195,89.5195,2.9449669831730657e-06,2.7947099077541166e-05,3.1415077909810463e-06,5.499979392399724e-06,8.64148718338077e-06,32
EIBFS old,62,120,3.0245e-05,89.6602,89.6602,2.9068900282457445e-06,2.7601431809094333e-05,3.029440479106193e-06,5.500316583065512e-06,8.529757062171707e-06,32
EIBFS new,62,120,2.2522e-05,89.6797,89.6797,2.958495919255868e-06,2.8072564047260835e-05,3.177484486430182e-06,5.503700978266579e-06,8.681185464696762e-06,32
EIBFS new2,62,120,1.3365e-05,89.5352,89.5352,2.926295860274507e-06,2.7767526807519147e-05,3.086271080124728e-06,5.500428979954108e-06,8.586700060078836e-06,32
EIBFS old,62,120,3.1453e-05,89.5195,89.5195,2.941213642437608e-06,2.7890719507428337e-05,3.1266727791145338e-06,5.503800886611998e-06,8.630473665726532e-06,32
EIBFS new,62,120,2.2581e-05,89.5234,89.5234,2.957114696385656e-06,2.804841689527871e-05,3.170821425542425e-06,5.50631108379065e-06,8.677132509333074e-06,32
EIBFS old,62,120,3.0853e-05,89.4766,89.4766,2.953615069376945e-06,2.8067587498975925e-05,3.1703808696364327e-06,5.49648260031006e-06,8.666863469946492e-06,32
EIBFS new,62,120,2.247e-05,89.5391,89.5391,2.921678379962947e-06,2.7680189277484127e-05,3.0639424511529068e-06,5.509208425807799e-06,8.573150876960706e-06,32
EIBFS new2,62,120,1.411e-05,89.5312,89.5312,2.9198764599929967e-06,2.771796340662068e-05,3.066010786140564e-06,5.501852673876329e-06,8.567863460016892e-06,32
EIBFS old,62,120,3.0211e-05,89.4766,89.4766,2.940923008214016e-06,2.785810945527408e-05,3.1206372187297243e-06,5.508983632030607e-06,8.62962085076033e-06,32
EIBFS new,62,120,2.3231e-05,89.5,89.5,2.983221997048045e-06,2.8309874667933537e-05,3.2534731583336307e-06,5.5002666288928025e-06,8.753739787226433e-06,32
EIBFS new2,62,120,1.3764e-05,89.4766,89.4766,2.958872199213973e-06,2.8127486289497223e-05,3.1873181054083155e-06,5.494971486585598e-06,8.682289591993913e-06,32
EIBFS old,62,120,2.8641e-05,89.6992,89.6992,2.946999410608186e-06,2.797265201097025e-05,3.148882796882163e-06,5.49856818702068e-06,8.647450983902844e-06,32
EIBFS new2,62,120,1.3815e-05,89.4766,89.4766,2.946583293718489e-06,2.799753095115757e-05,3.149272797191988e-06,5.4969571649508e-06,8.646229962142788e-06,32
