implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK,15138,877376,0.393708,89.4805,89.4805,1.444097385005366e-05,2.85327226911257e-05,1.5890254378855828e-05,2.648424121101272e-05,4.237449558986854e-05,32
MBK2,15138,877376,0.259512,89.4805,89.4805,8.746989945139985e-06,2.8577164240438525e-05,9.653642167352372e-06,1.6012860016195417e-05,2.566650218354779e-05,32
BK,16898,984616,0.711302,89.6172,89.6172,2.292746455597074e-05,2.8439760668587096e-05,2.506728088714355e-05,4.220932772677202e-05,6.727660861391557e-05,32
MBK,16898,984616,0.54021,89.6289,89.6289,1.727513321961558e-05,2.85013957670136e-05,1.896962545346048e-05,3.172121188409705e-05,5.069083733755753e-05,32
MBK2,16898,984616,0.360529,89.5625,89.5625,1.1636315418210935e-05,2.8663289551373434e-05,1.2901944488219463e-05,2.1242774662384533e-05,3.414471915060399e-05,32
MBK,16322,289096,0.028821,89.3867,89.3867,2.998413646711215e-06,2.859728306085156e-05,3.3475521224839155e-06,5.518125245636441e-06,8.865677368120355e-06,32
MBK2,16322,289096,0.0298066,89.5039,89.5039,2.9888821367659514e-06,2.8583928174201805e-05,3.3335648890724795e-06,5.501015941483445e-06,8.834580830555924e-06,32
BK,11682,667532,0.117204,89.4648,89.4648,5.878241747645574e-06,2.8563009596003656e-05,6.490297692236802e-06,1.075836791703324e-05,1.724866560927004e-05,32
MBK,11682,667532,0.0883341,89.4688,89.4688,3.05529987764452e-06,2.8893655946328937e-05,3.4479885917121367e-06,5.517251047614025e-06,8.96523963932616e-06,32
MBK2,11682,667532,0.0662917,89.5273,89.5273,3.062485072055388e-06,2.8918506700366747e-05,3.46611249510409e-06,5.520210832347061e-06,8.986323327451152e-06,32
BK,22178,1306336,2.18007,111.094,110.15,6.556980347907134e-05,2.798889380905473e-05,1.7125430367206929e-07,2.597616980892781e-07,4.310160017613474e-07,32
MBK,22178,1306336,1.57576,89.6133,89.6133,4.590447864046162e-05,2.856920640633361e-05,5.055565322226868e-05,8.414295837436044e-05,0.0001346986115966,32
MBK2,22178,1306336,1.04857,96.2773,95.6562,3.165327440277668e-05,2.860274723155921e-05,3.49412771196711e-05,5.793968440775217e-05,9.288096152742328e-05,32
BK,14786,855928,1.10515,89.4688,89.4688,3.4438373139862885e-05,2.853934292120191e-05,3.7867059738065645e-05,6.318628374762625e-05,0.0001010533434856,32
MBK,14786,855928,0.815013,89.4336,89.4336,2.586446878938667e-05,2.85378811772764e-05,2.8449843315410395e-05,4.74448871944773e-05,7.58947305098877e-05,32
MBK2,14786,855928,0.534122,89.4141,89.4141,1.7322049010560497e-05,2.858392692872619e-05,1.9107191674638813e-05,3.172131179244247e-05,5.082850346708128e-05,32
BK,15266,883408,0.884331,89.3867,89.3867,2.8695653505532985e-05,2.8513571449083985e-05,3.150992048569362e-05,5.2692423175089686e-05,8.420234366078331e-05,32
MBK,15266,883408,0.664658,89.3867,89.3867,2.0156332336820405e-05,2.854630178741699e-05,2.2181306633922704e-05,3.696390230995661e-05,5.914520894387931e-05,32
BK,20546,1207828,0.798474,103.312,101.78,2.58864866559152e-05,2.856058957538921e-05,2.851021725260028e-05,4.7449120810614434e-05,7.595933806321472e-05,32
MBK,20546,1207828,0.567086,89.3867,89.3867,1.735137647926745e-05,2.862403315008833e-05,1.918399395828968e-05,3.1730565802936895e-05,5.0914559761226575e-05,32
MBK2,20546,1207828,0.387582,89.5625,89.5625,1.4424538130312024e-05,2.850619752198608e-05,1.584636017708252e-05,2.647990768653017e-05,4.232626786361269e-05,32
BK,18658,1091856,0.256557,93.5078,92.1152,8.761795419110799e-06,2.8643272406517248e-05,9.716593328823464e-06,1.5993352911752367e-05,2.570994624057583e-05,32
MBK,18658,1091856,0.180271,89.5234,89.5234,5.89324361910956e-06,2.864423458670106e-05,6.537989674829103e-06,1.0754696285339094e-05,1.7292685960168197e-05,32
MBK2,18658,1091856,0.132789,89.5312,89.5312,5.890516622371395e-06,2.860512396048089e-05,6.525816609537216e-06,1.0758867458760337e-05,1.728468406829755e-05,32
BK,13538,779296,0.337011,89.4805,89.4805,1.1599930036711136e-05,2.8566281125643303e-05,1.2789708009539049e-05,2.1248244644296223e-05,3.4037952653835266e-05,32
MBK,13538,779296,0.260219,89.6133,89.6133,8.748323593984609e-06,2.857929524711624e-05,9.661814118336332e-06,1.6008601422971934e-05,2.5670415541308265e-05,32
MBK2,13538,779296,0.176143,89.4531,89.4531,5.940187777992041e-06,2.8849740633205377e-05,6.671605337280062e-06,1.0758829993130805e-05,1.7430435330410867e-05,32
BK,11954,683860,0.36256,89.4688,89.4688,1.1597117374139172e-05,2.8555230206595767e-05,1.277790800009726e-05,2.1251791390558595e-05,3.402969939065586e-05,32
MBK,11954,683860,0.29587,89.5078,89.5078,1.1527201450230471e-05,2.8398082354794027e-05,1.2588512570799182e-05,2.123603084906876e-05,3.3824543419867936e-05,32
MBK2,11954,683860,0.193856,89.418,89.418,8.709273228385782e-06,2.84823606081062e-05,9.564836540749966e-06,1.5990992577091846e-05,2.555582911784181e-05,32
BK,11778,672056,0.715992,89.4727,89.4727,2.298278569885881e-05,2.850828112936368e-05,2.5232058796738344e-05,4.2206879972309256e-05,6.743893876904759e-05,32
MBK,11778,672056,0.540802,89.6172,89.6172,1.731495933066033e-05,2.8573194677724644e-05,1.9087524714460347e-05,3.172017533501333e-05,5.080770004947368e-05,32
MBK2,11778,672056,0.364249,89.3906,89.3906,1.1629966408071554e-05,2.864258702808214e-05,1.287692030153137e-05,2.1249168796491347e-05,3.412608909802272e-05,32
BK,21058,1238976,0.88672,105.801,104.159,2.8626930548758342e-05,2.844587759023438e-05,3.130858976907458e-05,5.269209847296708e-05,8.400068824204165e-05,32
MBK,21058,1238976,0.691973,89.4688,89.4688,2.299731675313269e-05,2.85188668132158e-05,2.5263695210935026e-05,4.221788237884852e-05,6.748157758978354e-05,32
MBK2,21058,1238976,0.449828,91.8477,91.3682,1.447911509756514e-05,2.860548210028759e-05,1.5994692517971865e-05,2.649172184837596e-05,4.248641436634783e-05,32
BK,10418,588796,0.34739,89.4531,89.4531,1.1582130124079462e-05,2.8526633861292912e-05,1.274522019616836e-05,2.124050174752625e-05,3.398572194369461e-05,32
MBK,10418,588796,0.260905,89.5039,89.5039,8.744243488546535e-06,2.858246245883007e-05,9.659695227752507e-06,1.5998747962404993e-05,2.56584431901575e-05,32
MBK2,10418,588796,0.17237,89.4688,89.4688,5.896738171369262e-06,2.865301848875876e-05,6.544584680107102e-06,1.0758355428490063e-05,1.7302940108597165e-05,32
BK,20770,1220544,1.24235,104.09,102.977,3.7234879850383255e-05,2.8492100446549472e-05,4.083321072208962e-05,6.842598941166643e-05,0.0001092592001337,32
MBK,20770,1220544,0.931814,89.4141,89.4141,2.870584800787492e-05,2.852237011308684e-05,3.154231967827936e-05,5.2689937954997386e-05,8.423225763327675e-05,32
MBK2,20770,1220544,0.587728,90.543,90.3906,2.012670881365213e-05,2.8492812218020723e-05,2.208385377817923e-05,3.697443015185514e-05,5.905828393003437e-05,32
BK,25922,1538392,1.16269,130.445,127.03,3.442794540438583e-05,2.852898780898254e-05,3.783737304764723e-05,6.318537208397431e-05,0.0001010227451316,32
MBK,25922,1538392,0.833816,89.5938,89.5938,2.58250121680204e-05,2.849244242518005e-05,2.832762071763168e-05,4.745133128275683e-05,7.57789520003885e-05,32
MBK2,25922,1538392,0.558242,112.906,109.023,1.7365421337701586e-05,2.8636367495168856e-05,1.9211493702514515e-05,3.174427822334565e-05,5.095577192586016e-05,32
BK,21698,1278316,0.871639,108.871,106.932,2.863860597471925e-05,2.845706118369947e-05,3.134165035108272e-05,5.269329737311211e-05,8.403494772419483e-05,32
MBK,21698,1278316,0.61717,89.4141,89.4141,2.016894448454956e-05,2.8563507835139755e-05,2.2217453051726063e-05,3.696476401943585e-05,5.918221707116192e-05,32
MBK2,21698,1278316,0.385294,94.3359,93.3867,1.445513640995384e-05,2.857506809926275e-05,1.5940591363575174e-05,2.6475461765159025e-05,4.24160531287342e-05,32
BK,22626,1335548,1.2626,113.898,112.021,3.732359650093839e-05,2.8564030214187e-05,4.109730565560188e-05,6.842221787162686e-05,0.0001095195235272,32
MBK,22626,1335548,0.848663,89.4297,89.4297,2.5850420675017504e-05,2.851574226834257e-05,2.839196188021004e-05,4.746154691107592e-05,7.585350879128595e-05,32
MBK2,22626,1335548,0.569498,98.4727,96.9883,1.7345077625028574e-05,2.8610592592041026e-05,1.916208921853846e-05,3.17339876637675e-05,5.089607688230596e-05,32
BK,10306,582168,0.385554,89.457,89.457,1.4378182151465793e-05,2.841197703098956e-05,1.570426728562946e-05,2.648597711851437e-05,4.219024440414383e-05,32
MBK,10306,582168,0.334938,89.5156,89.5156,1.1587343609965936e-05,2.8542290398477867e-05,1.2757783261770073e-05,2.1243236738482096e-05,3.400102000025217e-05,32
MBK2,10306,582168,0.224302,89.4844,89.4844,8.70224013029008e-06,2.845008748435137e-05,9.534657905499457e-06,1.6000533824079355e-05,2.553519172957881e-05,32
BK,13762,793632,0.652027,89.6016,89.6016,2.013622878657693e-05,2.852089268563865e-05,2.212684964591344e-05,3.695936896878322e-05,5.908621861469666e-05,32
MBK,13762,793632,0.500394,89.4531,89.4531,1.722366620195409e-05,2.842121183988288e-05,1.8818055054430072e-05,3.1721761379996854e-05,5.0539816434426926e-05,32
MBK2,13762,793632,0.333886,89.4688,89.4688,1.164690730731369e-05,2.868668457334943e-05,1.2930614233373772e-05,2.1245184951217767e-05,3.417579918459154e-05,32
BK,19202,1123432,0.745507,96.1016,95.291,2.3032146454557265e-05,2.856827562472453e-05,2.537998391508728e-05,4.220379530214444e-05,6.758377921723172e-05,32
MBK,19202,1123432,0.590609,89.3906,89.3906,2.0049465177980087e-05,2.8384217432979788e-05,2.185943137641283e-05,3.697219470262638e-05,5.883162607903921e-05,32
MBK2,19202,1123432,0.394197,89.7383,89.7383,1.4396229380313687e-05,2.844225246035384e-05,1.5756299549474218e-05,2.648690127070949e-05,4.224320082018371e-05,32
BK,18658,1091856,1.00361,93.5195,93.1641,3.148784758527773e-05,2.845916141832092e-05,3.446259257004758e-05,5.793295308297956e-05,9.239554565302714e-05,32
MBK,18658,1091856,0.597253,89.6172,89.6172,2.0100655711654594e-05,2.8469343801691687e-05,2.202058094977893e-05,3.696125473880301e-05,5.898183568858194e-05,32
MBK2,18658,1091856,0.409733,89.3906,89.3906,1.4398640723413915e-05,2.8468176795269663e-05,1.577861123398805e-05,2.6471665248033107e-05,4.225027648202115e-05,32
BK,16482,958532,0.971988,89.4727,89.4727,2.8728988426825333e-05,2.8542502483494167e-05,3.1603914449770953e-05,5.269624466930196e-05,8.430015911907291e-05,32
MBK,16482,958532,0.714887,89.5547,89.5547,2.2966764415958632e-05,2.848474356729766e-05,2.5186333482384027e-05,4.220559365236199e-05,6.739192713474602e-05,32
MBK2,16482,958532,0.475321,89.4375,89.4375,1.445162667635266e-05,2.8558264023947707e-05,1.5925671907196515e-05,2.648008252613465e-05,4.240575443333117e-05,32
BK,28930,1723884,0.977057,145.645,140.534,3.154062418452792e-05,2.85048592316828e-05,3.461372213540287e-05,5.79366871573896e-05,9.255040929279247e-05,32
MBK,28930,1723884,0.714187,89.4688,89.4688,2.3015696728606543e-05,2.85461667019786e-05,2.532517109345156e-05,4.221033929876938e-05,6.753551039222094e-05,32
MBK2,28930,1723884,0.490754,126.125,120.007,1.7316716498370293e-05,2.8568383778001567e-05,1.90851002680667e-05,3.172775588072199e-05,5.081285614878869e-05,32
BK,49544354,300838741,24.9107,27217.7,21248.2,0.0008922820215965,2.883258385972876e-05,0.0009972687525365,0.0016209757634951,0.0026182445160316,32
MBK,49544354,300838741,16.2618,14727.9,12160.4,0.0005809073431983,2.8870643935056905e-05,0.0006506541349673,0.0010539162013599,0.0017045703363273,32
MBK2,49544354,300838741,17.2118,22644.1,16620.9,0.000609721435089,2.900447410746801e-05,0.000688026607643,0.0011010936089366,0.0017891202165797,32
BK,7798786,202895861,31.9082,17379.7,15231.3,0.0010470917197443,2.9045554905806347e-05,0.0011842291779381,0.0018882771447797,0.0030725063227179,32
MBK,7798786,202895861,21.3216,9458.54,8525.88,0.0006966670616499,2.8999363344689e-05,0.000785910770117,0.0012583360817932,0.0020442468519102,32
MBK2,7798786,202895861,18.4644,14873.5,11841.5,0.0006195877877815,2.919598278110546e-05,0.0007064977968644,0.0011115734948294,0.0018180712916938,32
BK,7798786,202895861,31.4537,17379.9,15211.7,0.001036425329216,2.908790801742673e-05,0.0011748868651865,0.0018663208122258,0.0030412076774123,32
MBK,7798786,202895861,19.3158,9458.59,8435.41,0.0006400187509174,2.906565278536272e-05,0.0007246461108275,0.0011533762455445,0.001878022356372,32
MBK2,7798786,202895861,16.0648,14873.5,11485.5,0.0005504290773395,2.924716759790305e-05,0.0006293709593297,0.0009857662711952,0.0016151372305249,32
BK,7798786,46920181,8.3559,4289.58,3706.37,0.0002824060633625,2.907514175821491e-05,0.0003199187009347,0.0005087521775505,0.0008286708784853,32
MBK,7798786,46920181,5.9819,2318.46,2059.45,0.0002096760698512,2.907705680451554e-05,0.0002375583619909,0.0003776991538433,0.0006152575158343,32
MBK2,7798786,46920181,5.1536,3568.45,2848.33,0.0001868144160869,2.914106773849048e-05,0.000212399240197,0.0003357747772062,0.0005481740174032,32
BK,7798786,46920181,7.12909,4289.65,3632.05,0.0002446858820792,2.9090165918052458e-05,0.0002774186063791,0.0004405690403495,0.0007179876467287,32
MBK,7798786,46920181,4.76201,2318.61,2009.72,0.0001713987407963,2.9002076427244736e-05,0.00019339597805,0.0003095434539716,0.0005029394320216,32
MBK2,7798786,46920181,4.09015,3568.38,2717.72,0.0001550954845026,2.9214008217390244e-05,0.0001770340407937,0.000278066355641,0.0004551003964348,32
BK,814802,6513526,0.508121,531.426,380.13,2.1348633700538275e-05,2.952474931571567e-05,2.4790283721095457e-05,3.78535236831965e-05,6.264380740429196e-05,32
MBK2,814802,6513526,0.493132,446.969,297.047,1.751394349258041e-05,2.8708525746797457e-05,1.933422491181159e-05,3.1729841467432606e-05,5.1064066379244194e-05,32
BK,511602,4087442,0.292885,334.957,226.379,1.17447636888531e-05,2.861974731960804e-05,1.2853489449450755e-05,2.123671771894352e-05,3.409020716839427e-05,32
BK,707602,5654862,0.373929,462.059,294.142,1.4649822562265946e-05,2.895682776096019e-05,1.6503521258356968e-05,2.648380411200151e-05,4.298732537035848e-05,32
MBK,707602,5654862,0.255256,256.445,193.343,1.167272234514358e-05,2.8787272425494632e-05,1.302864347846322e-05,2.1222905390189342e-05,3.425154886865256e-05,32
MBK2,707602,5654862,0.374337,388.559,254.822,1.4542325368910268e-05,2.876003016947752e-05,1.6202364072993858e-05,2.6469529707149776e-05,4.267189378014363e-05,32
MBK2,426402,3406668,0.241556,218.863,154.653,8.863122944080766e-06,2.9503448477950915e-05,7.072537880251084e-06,1.078629229957784e-05,1.7858830179828925e-05,32
BK,678202,5417409,0.401691,442.582,314.559,1.7506720822762354e-05,2.88888557781424e-05,1.964404571522249e-05,3.172634467534294e-05,5.137039039056543e-05,32
MBK,678202,5417409,0.264889,245.562,187.897,1.161801262491729e-05,2.864672141998325e-05,1.2864086124594888e-05,2.1226926701092453e-05,3.409101282568734e-05,32
MBK2,678202,5417409,0.385635,372.387,248.51,1.4581321163159116e-05,2.883308630051592e-05,1.6312956383685018e-05,2.647336368990523e-05,4.278632007359025e-05,32
BK,989002,7903455,0.620273,644.328,460.631,2.3243558143303145e-05,2.882878121526392e-05,2.5987808290224568e-05,4.221632131095135e-05,6.820412960117591e-05,32
MBK,989002,7903455,0.434858,356.965,276.68,1.7433006443552262e-05,2.8764069389319287e-05,1.942982943273913e-05,3.1724259088632327e-05,5.115408852137146e-05,32
MBK2,989002,7903455,0.597825,541.387,381.02,2.3127925255012284e-05,2.870144611768548e-05,2.567249442686492e-05,4.219233081950762e-05,6.786482524637254e-05,32
BK,669402,5348653,0.401344,437.492,313.856,1.737929942833064e-05,2.869227182549464e-05,1.92854984839494e-05,3.171099625577796e-05,5.099649473972735e-05,32
BK,8416346,113057910,13.3296,9398.02,7490.04,0.0005076070194858,2.877560032328358e-05,0.000565511479631,0.0009239719604701,0.0014894834401012,32
MBK,8416346,113057910,8.86266,5150.75,4524.23,0.0003662010513111,2.880055274399926e-05,0.0004085481529493,0.0006660043664937,0.0010745525194431,32
MBK2,8416346,113057910,9.11569,7983.55,5730.97,0.0003782878253175,2.884607578275538e-05,0.0004231180837719,0.0006869009462507,0.0011100190300226,32
BK,15058302,205053332,25.4713,17050.3,13696.8,0.0009649812499484,2.877871332891714e-05,0.0010752318551847,0.0017563357485535,0.0028315676037383,32
MBK,15058302,205053332,17.2088,9342.25,8263.24,0.0007008021083959,2.881059854121083e-05,0.0007822811852688,0.0012740992333886,0.0020563804186575,32
MBK2,15058302,205053332,16.6267,14486.6,10422.1,0.0006950431500725,2.89330851939466e-05,0.0007811992882922,0.0012582824809659,0.0020394817692582,32
BK,15058302,205053332,26.8529,17050.2,13655.3,0.0010216448409908,2.867475295170721e-05,0.0011316138972348,0.0018662230394213,0.0029978369366561,32
MBK,15058302,205053332,17.9368,9342.27,8123.93,0.0007567830993693,2.8751501439385856e-05,0.000841938690217,0.0013787080916199,0.002220646781837,32
MBK2,15058302,205053332,16.6959,14486.8,10185.9,0.0007255850195383,2.888333406402305e-05,0.0008132583206061,0.0013158431880424,0.0021291015086485,32
BK,15058302,205053332,26.3131,17050.3,13632.5,0.0010031799516734,2.8717627146119663e-05,0.0011138988133405,0.0018297561561527,0.0029436549694933,32
MBK,15058302,205053332,17.4724,9342.05,8107.45,0.0007405487304819,2.8788775145188884e-05,0.0008256206985515,0.0013473891856657,0.0021730098842173,32
MBK2,15058302,205053332,16.7385,14486.6,10189.0,0.0007252651944122,2.887010631343285e-05,0.0008122983073381,0.0013158647307794,0.0021281630381175,32
BK,1984082,24853004,2.76753,2063.62,1592.12,0.0001096694617313,2.880189163731697e-05,0.0001223712378969,0.0001994344914625,0.0003218057293594,32
MBK,1984082,24853004,1.77948,1133.19,967.167,7.810342548130163e-05,2.82729780524346e-05,3.242063149208607e-06,5.50992027276891e-06,8.751983421977517e-06,32
MBK2,1984082,24853004,1.98576,1751.4,1226.02,8.380243005146523e-05,2.882656818479401e-05,9.364273546968656e-05,0.0001522607430289,0.0002459034784986,32
BK,185944,5087270,0.243106,413.59,249.512,1.5107582410389457e-05,2.882999562049169e-05,1.6903639634011092e-05,2.7426901427126893e-05,4.433054106113798e-05,32
MBK,185944,5087270,0.145103,229.082,160.922,1.1594101054049095e-05,2.855824789738493e-05,1.2778111333586197e-05,2.1242737196755003e-05,3.4020848530341195e-05,32
BK,185944,6364346,20.4925,521.074,515.175,0.0005923135688092,2.858553427165744e-05,0.0006527059807754,0.0010853339166677,0.0017380398974432,32
MBK,185944,6364346,14.2645,288.094,285.218,0.0004150232732297,2.8591210663755667e-05,0.000457487072656,0.0007603256623972,0.0012178127350533,32
MBK2,185944,6364346,6.83333,447.945,433.815,0.0002042163231389,2.871908050049559e-05,0.0002267871680962,0.0003724496821385,0.0005992368502347,32
MBK,185944,3312418,0.0724301,95.957,92.7637,5.933300281400736e-06,2.8875303828619308e-05,6.667892556537491e-06,1.07423326275935e-05,1.741022518413099e-05,32
BK,185938,6527854,31.5774,534.352,530.399,0.0009105514206596,2.86074752092946e-05,0.0010046676923446,0.001667185159113,0.0026718528514576,32
MBK,185938,6527854,17.3249,295.375,292.98,0.0005035326135015,2.858174395029549e-05,0.0005547601726966,0.0009227676402974,0.001477527812994,32
MBK2,185938,6527854,6.53914,459.914,444.572,0.0001965413898814,2.8858305075969065e-05,0.0002199948484957,0.0003567212611817,0.0005767161096774,32
BK,185944,6022322,3.96848,491.836,465.803,0.0001204898145639,2.862888368485571e-05,0.0001331236467766,0.0002204325031671,0.0003535561499437,32
MBK,185944,6022322,2.30236,272.035,256.853,7.182740619425884e-05,2.864481026923597e-05,7.944130355300172e-05,0.0001313235755066,0.0002107648790596,32
MBK2,185944,6022322,0.794478,423.09,331.278,2.9143744782164512e-05,2.89610287125161e-05,3.282812487358927e-05,5.268906375697498e-05,8.551718863056425e-05,32
BK,185944,5804998,5.88131,473.82,457.024,0.0001751434233377,2.86643763569698e-05,0.0001938943628931,0.0003200331808363,0.0005139275437295,32
MBK,185944,5804998,3.40603,262.254,252.26,0.00010316927456,2.859659103403126e-05,0.0001137762824098,0.0001889557919813,0.0003027320743912,32
MBK2,185944,5804998,1.09854,407.34,341.398,3.779131231208054e-05,2.892844267882206e-05,4.248425954293811e-05,6.840769369591158e-05,0.0001108919532388,32
BK,185944,6904190,7.24247,565.91,547.611,0.000215046650177,2.8631351258266245e-05,0.0002376115303668,0.0003934050080025,0.0006310165383694,32
MBK,185944,6904190,4.25529,312.125,302.093,0.0001287691223304,2.856012527753256e-05,0.000141702122806,0.0002361481982984,0.0003778503211045,32
MBK2,185944,6904190,1.35949,487.023,415.965,4.645818622736515e-05,2.89161299595406e-05,5.218649258249136e-05,8.413687645383306e-05,0.0001363233690363,32
BK,188321,3564218,0.82793,285.629,247.784,2.8883384157200192e-05,2.869363949751338e-05,3.204704563761901e-05,5.27061605725848e-05,8.47532062102038e-05,32
MBK,188321,3564218,0.480489,159.613,138.543,1.742385572662969e-05,2.87464491317276e-05,1.939900690808155e-05,3.172823044536273e-05,5.112723735344428e-05,32
MBK2,188321,3564218,0.236156,244.66,168.476,1.172427970854256e-05,2.8865762422154543e-05,1.3148221074128774e-05,2.125461380131668e-05,3.4402834875445456e-05,32
BK,188321,4030834,5.43373,324.816,316.371,0.000160768248595,2.8657980678858968e-05,0.0001779166417776,0.0002938294822593,0.0004717461240369,32
MBK,188321,4030834,3.15305,180.785,176.063,9.459527562596236e-05,2.8593942735704933e-05,0.000104306711223,0.0001732664726532,0.0002775731838763,32
MBK2,188321,4030834,1.0124,278.496,245.412,3.4843643992803256e-05,2.888087170424125e-05,3.906838208801028e-05,6.317415737220103e-05,0.0001022425394602,32
BK,188321,3663790,0.285645,293.887,215.462,1.4536304431160229e-05,2.871405829254446e-05,1.6158520704585844e-05,2.649570569364954e-05,4.265422639823538e-05,32
